layer,head,pooled_blk_r,pooled_imp_r,blk_r_p,blk_lo_p,blk_hi_p,blk_r_m,blk_lo_m,blk_hi_m,imp_r_p,imp_r_m,sd_blk_p,sd_blk_m,mu_blk_p,mu_blk_m,pass_blk_010,pass_imp_010,surv_blk_att01,surv_imp_att01
27,22,-0.192186,-0.109894,0.492156,0.396502,0.563444,-0.681883,-0.764643,-0.578002,0.661596,-0.855769,0.064877,0.083216,-0.006821,0.009478,False,False,True,False
10,30,0.191587,0.185655,-0.097056,-0.252269,0.059503,-0.135199,-0.268683,0.000274,0.005460,-0.096961,0.104010,0.106887,-0.329953,-0.309735,False,False,True,True
20,6,-0.191119,-0.153412,-0.085225,-0.238532,0.061396,-0.141847,-0.243160,-0.023301,-0.158791,0.008188,0.029436,0.027939,0.007588,0.015245,False,False,True,True
23,24,-0.190505,-0.014937,-0.189201,-0.310021,-0.074421,-0.052914,-0.146834,0.037772,-0.058618,-0.164874,0.040182,0.048408,0.038570,-0.002336,False,False,True,False
17,8,-0.190038,-0.132676,-0.081042,-0.189632,0.032029,0.042648,-0.087717,0.186953,-0.082079,-0.000812,0.081907,0.085426,0.081464,0.110789,False,False,True,True
16,17,0.175060,0.189859,0.042203,-0.103257,0.194608,-0.312717,-0.417230,-0.198098,0.268987,-0.311913,0.087476,0.086015,-0.238091,-0.220441,False,False,True,True
6,22,0.189711,0.169177,-0.122253,-0.244685,0.003049,-0.072371,-0.197304,0.054305,-0.052385,-0.200098,0.114731,0.120794,-0.307694,-0.301598,False,False,True,True
22,31,-0.188773,-0.020766,0.174567,0.041651,0.286816,-0.391212,-0.483114,-0.291940,0.298527,-0.509591,0.072919,0.085172,0.019668,0.016547,False,False,True,False
9,4,-0.188671,-0.148463,0.345872,0.257650,0.443177,0.128140,0.024418,0.219073,-0.085373,0.183587,0.058999,0.059741,0.285869,0.286350,True,False,True,True
29,30,0.188411,0.138013,0.029437,-0.083039,0.140577,-0.070490,-0.189672,0.046022,-0.047398,-0.109127,0.073441,0.086083,-0.115971,-0.137397,False,False,True,True
28,20,0.184388,0.188407,-0.165654,-0.282070,-0.046383,0.025896,-0.124246,0.177930,0.129887,-0.143731,0.107775,0.120955,-0.234214,-0.199660,False,False,True,True
13,25,0.188260,0.143342,-0.086043,-0.263336,0.098693,-0.239431,-0.380805,-0.086483,-0.150131,-0.235050,0.077172,0.075689,-0.286274,-0.270825,False,True,True,True
23,17,0.159754,0.188177,-0.195665,-0.331895,-0.059014,-0.033159,-0.140233,0.069663,-0.057109,0.025312,0.062468,0.057055,-0.118349,-0.107716,False,False,True,True
14,12,0.187921,0.175427,0.287392,0.144980,0.425397,-0.138056,-0.273506,0.007848,0.253363,-0.242534,0.249578,0.243518,-0.162461,-0.169909,False,False,True,True
8,19,-0.045634,0.187826,-0.147946,-0.290342,0.007273,-0.059907,-0.220615,0.084999,0.033044,-0.055816,0.070360,0.065039,-0.011261,-0.019028,False,False,False,True
25,19,0.029215,0.187451,-0.135208,-0.311550,0.074962,0.033315,-0.089765,0.145805,-0.051141,0.057008,0.009557,0.009072,-0.005206,-0.000902,False,False,False,True
17,7,0.187396,0.161525,-0.068432,-0.183868,0.053621,-0.049243,-0.170658,0.061511,-0.104553,0.060246,0.143513,0.141265,-0.275041,-0.283485,False,False,True,True
5,9,-0.187124,-0.147017,0.074581,-0.012093,0.155441,0.080997,-0.022111,0.179030,0.208655,-0.094225,0.006589,0.006904,0.013064,0.016936,False,False,True,True
9,25,-0.187103,-0.162705,0.234014,0.143867,0.328089,-0.030546,-0.159660,0.109235,0.031536,0.021412,0.035040,0.030586,0.091144,0.079923,False,False,True,True
14,30,0.187076,0.097263,-0.069326,-0.243894,0.093370,-0.141940,-0.246007,-0.043935,-0.093602,-0.211880,0.116677,0.114811,-0.303686,-0.308367,False,False,True,False
9,7,-0.187043,0.087212,0.263810,0.151736,0.377416,0.065609,-0.059595,0.192047,0.079039,0.244618,0.029475,0.029391,0.102576,0.102351,False,False,True,False
31,24,0.162084,0.186925,-0.146434,-0.283552,-0.003393,-0.078112,-0.194007,0.041391,-0.121310,0.161608,0.021606,0.020709,-0.039348,-0.041671,False,False,True,True
29,10,0.075664,0.186878,-0.294483,-0.415890,-0.166310,0.039078,-0.102573,0.178266,-0.059448,-0.036306,0.053095,0.043456,-0.047824,-0.048711,False,False,False,True
8,8,-0.186802,-0.119859,-0.121609,-0.225313,-0.009772,-0.111804,-0.232864,0.003188,-0.077858,-0.021248,0.143772,0.147345,0.051457,0.052417,False,False,True,False
13,13,0.186437,0.164066,0.013871,-0.115048,0.133878,-0.101797,-0.218686,0.018892,0.036149,-0.204735,0.121090,0.122903,-0.224709,-0.210993,False,False,True,True
4,8,-0.172251,0.186375,0.066067,-0.026680,0.168615,0.033281,-0.070330,0.129743,-0.071090,0.058892,0.029316,0.028242,0.047103,0.038852,False,False,True,True
15,9,0.147260,0.186123,-0.148770,-0.333127,0.032784,-0.180984,-0.304454,-0.051237,-0.020375,-0.070953,0.070715,0.068697,-0.146540,-0.146744,False,False,True,True
15,25,0.075530,0.185482,0.040576,-0.121839,0.190369,-0.183199,-0.305475,-0.050467,0.145337,-0.210200,0.143775,0.130347,-0.113817,-0.069020,False,False,False,True
11,1,-0.167377,0.185178,-0.026523,-0.133405,0.083980,-0.072950,-0.197884,0.043245,0.028168,-0.009959,0.064904,0.072877,0.044699,0.039020,False,False,True,True
16,22,0.185169,0.134680,-0.050185,-0.208389,0.125421,-0.074849,-0.216560,0.068394,-0.075927,-0.151757,0.051512,0.040888,-0.098763,-0.080543,False,False,True,True
6,25,-0.173726,-0.185107,0.215800,0.134383,0.297277,0.092326,-0.016098,0.194158,0.101819,-0.014735,0.005118,0.004785,0.013879,0.013207,False,False,True,True
25,13,-0.185062,-0.085693,-0.026254,-0.139703,0.075622,-0.287319,-0.391731,-0.192046,0.241074,-0.433583,0.042343,0.051884,-0.002015,0.007884,False,False,True,False
21,23,-0.184661,0.011949,0.137478,-0.011831,0.294459,-0.082299,-0.228830,0.075565,-0.014739,0.053174,0.040207,0.036381,0.057213,0.058778,False,False,True,False
6,2,-0.184402,-0.064776,0.257117,0.153374,0.359072,0.155337,0.047666,0.272512,0.001804,0.201071,0.019243,0.018753,0.076530,0.076430,True,False,True,False
13,23,0.136877,0.184020,0.228844,0.081433,0.360800,-0.281853,-0.444962,-0.112110,0.268636,-0.270649,0.134808,0.133737,-0.132859,-0.117976,False,False,True,True
1,14,-0.183370,0.136498,0.037716,-0.045311,0.118551,-0.177990,-0.258802,-0.097957,0.078105,-0.245510,0.025790,0.025850,0.015826,0.014203,False,False,True,True
30,9,0.182773,0.106601,-0.259941,-0.361648,-0.157971,0.136463,-0.011211,0.279470,-0.134320,-0.141440,0.134610,0.128724,-0.241852,-0.235257,False,True,True,False
28,26,0.112982,0.182742,-0.036330,-0.143419,0.058953,-0.018029,-0.128619,0.088742,-0.010776,0.243083,0.003554,0.003217,-0.002609,-0.002010,False,False,False,True
18,0,0.110265,0.182656,-0.316498,-0.465568,-0.161130,-0.127670,-0.236327,-0.029880,0.247574,-0.223773,0.202877,0.201115,-0.365879,-0.383734,True,False,True,True
8,7,-0.169117,0.182551,-0.043947,-0.137397,0.040241,-0.106624,-0.217934,0.000080,-0.022431,0.138333,0.046702,0.046976,0.011285,0.032682,False,False,True,True
31,20,-0.075170,0.182545,0.142041,-0.011116,0.280425,-0.444946,-0.541765,-0.345768,0.416253,-0.344920,0.044464,0.041795,-0.030495,0.004366,False,False,False,True
31,10,-0.015536,0.182129,-0.093772,-0.230211,0.057489,-0.213221,-0.391282,-0.055918,-0.011780,0.020847,0.004480,0.004375,-0.002663,-0.002260,False,False,False,True
16,27,0.118574,0.182018,-0.039751,-0.220267,0.132946,-0.323420,-0.445343,-0.194932,0.265381,-0.281048,0.224025,0.235278,-0.424131,-0.401185,False,False,True,True
20,10,0.037403,0.181863,-0.171539,-0.294232,-0.049179,-0.195974,-0.307629,-0.072718,0.299006,-0.329307,0.037217,0.044443,-0.037502,-0.041973,True,False,False,True
27,11,0.181089,0.156005,-0.301066,-0.397820,-0.197696,0.263434,0.142902,0.382150,-0.263583,0.202593,0.028311,0.028583,-0.036779,-0.031518,False,False,True,True
10,17,0.161827,0.180746,-0.191024,-0.342761,-0.029523,-0.127040,-0.272856,0.020682,-0.030145,-0.124682,0.114214,0.104005,-0.264869,-0.260160,False,False,True,True
2,10,0.180532,0.095791,-0.203566,-0.286364,-0.118890,-0.028420,-0.092794,0.033426,-0.089924,-0.210801,0.024441,0.022693,-0.060829,-0.056700,False,False,True,False
8,11,-0.179877,-0.129915,0.215886,0.039996,0.372449,0.130071,-0.002976,0.270303,0.161686,0.159814,0.096021,0.099872,0.313275,0.321226,False,False,True,True
26,27,0.150740,0.179787,-0.210480,-0.336138,-0.082928,-0.002023,-0.117008,0.116836,0.165137,-0.281349,0.149117,0.160342,-0.260415,-0.225152,False,False,True,True
25,31,0.127147,0.179393,-0.069451,-0.226819,0.105013,0.152416,0.054002,0.248960,-0.084659,0.109818,0.002883,0.003109,-0.001454,-0.000695,False,False,True,True
22,30,-0.179363,-0.018290,-0.161925,-0.295731,-0.032028,-0.398985,-0.515749,-0.269035,0.179681,-0.465266,0.047368,0.056838,-0.002322,-0.039143,True,False,False,False
8,0,-0.179271,-0.125129,-0.008770,-0.130318,0.101837,-0.094372,-0.229516,0.024486,-0.030672,-0.201222,0.082096,0.078336,0.051003,0.061859,False,False,True,True
31,28,0.179109,0.137826,-0.323215,-0.437367,-0.201419,0.141211,-0.011839,0.292074,-0.230019,0.065904,0.089159,0.086055,-0.162551,-0.196253,False,False,True,False
9,28,-0.127682,0.178944,-0.096881,-0.262340,0.070317,-0.106078,-0.273215,0.076719,-0.088997,0.004567,0.072095,0.069039,0.011390,0.006480,False,False,True,True
18,27,0.043638,0.178861,-0.437552,-0.558446,-0.303273,0.027641,-0.087923,0.137843,-0.140294,0.071971,0.091852,0.086336,-0.100535,-0.092679,False,False,False,True
29,28,0.178585,0.137064,0.028516,-0.049811,0.135191,0.144780,0.027662,0.253358,-0.053318,-0.035640,0.030111,0.032378,-0.015755,-0.012153,False,False,True,True
9,12,-0.178581,0.043339,-0.186294,-0.299264,-0.062316,-0.064223,-0.185044,0.053002,-0.183573,0.067907,0.099762,0.091771,0.056039,-0.004780,False,False,True,False
22,22,-0.178210,0.139774,-0.095209,-0.370606,0.043152,-0.206359,-0.316786,-0.100892,0.122605,-0.069468,0.011541,0.008803,-0.000956,0.004521,False,False,True,True
16,20,-0.176876,-0.040620,0.012028,-0.122063,0.154125,-0.241157,-0.432117,-0.064708,-0.019261,-0.188999,0.076412,0.086747,0.012807,0.026284,False,False,True,False
23,25,0.113836,0.176714,0.022865,-0.121295,0.164431,-0.233845,-0.387575,-0.074022,0.546037,-0.577959,0.070013,0.075886,-0.090791,-0.088189,False,False,False,True
15,30,0.176010,0.031717,0.298664,0.148262,0.430329,-0.016686,-0.139447,0.118667,0.147604,-0.216553,0.140191,0.141195,-0.066529,0.006800,False,False,True,False
6,4,0.175850,0.158131,-0.064718,-0.192497,0.064214,-0.041644,-0.181687,0.108247,-0.050510,-0.050453,0.084955,0.097195,-0.110395,-0.180372,False,False,True,True
21,19,0.074428,0.175846,-0.376309,-0.486086,-0.247265,0.083713,-0.043982,0.196026,-0.165920,0.178106,0.034242,0.032725,-0.033978,-0.033884,False,False,False,True
22,12,-0.175323,-0.168668,0.269605,0.152703,0.375121,-0.626309,-0.681599,-0.566738,0.333560,-0.635810,0.109326,0.187899,0.032323,-0.170521,False,False,True,False
17,6,0.131595,0.175283,-0.028720,-0.240947,0.181831,-0.424049,-0.530228,-0.309843,0.290922,-0.377330,0.097041,0.110474,-0.258547,-0.256361,False,False,True,True
19,27,-0.174353,0.110230,-0.239562,-0.391720,-0.096492,-0.338983,-0.431642,-0.240365,0.118431,-0.277918,0.018971,0.022557,-0.009610,-0.007546,True,False,True,True
11,21,0.127316,0.174204,-0.268266,-0.405304,-0.136850,-0.253604,-0.358082,-0.128737,-0.033303,-0.205057,0.077309,0.083153,-0.184218,-0.213792,True,False,True,True
25,6,-0.173929,-0.101226,-0.055808,-0.212570,0.068509,-0.333745,-0.448328,-0.218472,0.262821,-0.464154,0.050396,0.066489,-0.006265,-0.011943,False,False,True,False
26,2,-0.173621,0.109049,-0.166446,-0.352176,0.041350,-0.309058,-0.429277,-0.190345,0.141087,-0.434965,0.057749,0.055470,-0.022207,-0.003416,False,False,True,False
18,23,-0.173261,0.027392,-0.228839,-0.383192,-0.069831,-0.398419,-0.522352,-0.262847,0.217967,-0.547216,0.123538,0.126266,-0.071754,-0.049750,True,False,True,False
31,22,0.068177,0.172747,-0.027689,-0.132012,0.099290,-0.140235,-0.297137,0.012837,0.383412,-0.198131,0.043492,0.067923,-0.007536,-0.078177,False,False,False,True
16,25,0.172743,0.100433,0.420093,0.287269,0.542211,-0.426899,-0.561179,-0.289418,0.361442,-0.540457,0.264847,0.277848,-0.389571,-0.339845,False,False,True,False
20,12,-0.055009,0.172558,-0.456640,-0.598335,-0.283960,0.160846,0.065575,0.249678,-0.392191,0.327123,0.064088,0.083362,-0.003529,-0.018194,False,False,False,True
11,0,-0.172557,0.005634,0.031478,-0.083887,0.185211,-0.039018,-0.204889,0.142304,-0.079725,-0.002826,0.085995,0.082538,0.081960,0.086959,False,False,True,False
17,29,0.172469,0.091795,0.509244,0.438654,0.573104,-0.376734,-0.453631,-0.292620,0.432224,-0.524108,0.210036,0.194254,-0.171214,-0.062457,False,False,True,False
31,19,-0.172391,-0.095173,0.158509,0.045007,0.284993,0.157811,-0.019193,0.311286,0.109568,-0.070906,0.027782,0.028999,0.079325,0.076850,False,False,True,False
22,7,-0.108881,0.172193,0.003594,-0.104720,0.115641,0.253254,0.156322,0.349665,0.033724,0.217362,0.070728,0.076101,0.092849,0.100333,False,False,True,True
19,20,0.161506,0.171745,-0.329749,-0.460142,-0.200064,-0.013088,-0.133162,0.101200,-0.188609,0.081534,0.085055,0.091740,-0.210637,-0.212466,False,False,True,True
9,22,0.102251,0.171389,-0.259898,-0.387021,-0.130853,-0.252504,-0.394272,-0.122370,-0.139393,-0.136341,0.072125,0.072297,-0.146463,-0.140882,True,False,False,True
15,23,0.171359,0.161901,0.187969,0.047592,0.321370,-0.344948,-0.458793,-0.221185,0.242643,-0.303746,0.179790,0.190945,-0.372632,-0.371710,False,False,True,True
23,1,-0.171265,0.114114,-0.050078,-0.172228,0.074741,0.110878,-0.042154,0.260197,-0.009955,0.180430,0.055100,0.049350,0.072679,0.061847,False,False,True,False
24,1,-0.171197,0.058125,-0.288679,-0.405120,-0.161578,0.126422,-0.034401,0.264526,-0.046511,-0.257516,0.044253,0.039445,0.026456,0.011010,False,False,True,False
6,17,0.171116,0.118732,-0.325721,-0.392723,-0.255999,-0.021083,-0.136580,0.086362,-0.222783,-0.155383,0.014461,0.014644,-0.041645,-0.039595,False,True,True,True
14,29,0.170769,-0.016704,0.147744,-0.000543,0.289189,-0.144541,-0.278905,-0.009262,0.096834,-0.214263,0.196589,0.198057,-0.209642,-0.211357,False,False,True,False
8,1,-0.127415,-0.170743,0.271205,0.117541,0.409703,0.031605,-0.091452,0.161942,0.144349,-0.129301,0.053357,0.058216,0.090929,0.082816,False,False,True,True
10,10,0.170517,0.170550,-0.201028,-0.379215,-0.000179,-0.046275,-0.206099,0.102837,-0.174288,-0.016704,0.039529,0.037394,-0.090180,-0.082841,False,False,True,True
21,5,0.170306,0.104261,-0.099028,-0.219562,0.021185,0.110720,0.025127,0.201643,-0.040116,0.005581,0.043325,0.044066,-0.040121,-0.040323,False,False,True,False
20,28,0.094891,0.169937,-0.242225,-0.375118,-0.103657,0.043984,-0.066510,0.144178,-0.053075,0.167894,0.029708,0.028139,-0.028529,-0.025422,False,False,False,True
14,24,0.169773,0.148112,-0.077012,-0.247718,0.101690,-0.165597,-0.298732,-0.023408,0.062642,-0.313918,0.086381,0.075439,-0.174319,-0.182536,False,False,True,True
23,5,-0.124741,0.169609,0.120202,-0.026255,0.253889,-0.407996,-0.520758,-0.291136,0.666769,-0.679904,0.044013,0.047426,-0.016800,0.003398,False,False,False,True
18,14,0.041174,0.169390,-0.139993,-0.337582,0.055895,-0.288329,-0.391501,-0.185399,0.165381,-0.259067,0.088203,0.080699,-0.099143,-0.091086,False,False,False,True
26,6,-0.169337,-0.096626,0.234083,0.073899,0.363770,0.023994,-0.125609,0.181009,0.067821,0.071411,0.032952,0.035597,0.073605,0.076915,False,False,True,False
16,16,0.040153,0.168986,-0.490649,-0.604367,-0.348282,-0.016845,-0.104088,0.068786,-0.387684,0.243305,0.071264,0.073398,-0.082442,-0.096626,False,False,False,True
25,16,-0.097983,0.168861,-0.195357,-0.371744,-0.003861,-0.106196,-0.222958,-0.001169,-0.113064,-0.041592,0.011535,0.013574,-0.002192,-0.002165,True,False,False,True
19,22,0.148341,0.168207,0.110043,-0.016073,0.244012,-0.095199,-0.218109,0.039047,0.213620,-0.197646,0.051100,0.057977,-0.045025,-0.044070,False,False,True,True
9,20,-0.167840,-0.018628,-0.035098,-0.196093,0.128734,-0.103525,-0.263115,0.041655,-0.060080,-0.087351,0.067721,0.066652,0.044784,0.022039,False,False,True,False
15,18,-0.004272,0.167383,-0.094797,-0.294696,0.123214,0.050544,-0.076666,0.173876,-0.107937,-0.030081,0.047490,0.044080,-0.019644,0.013329,False,False,False,True
22,29,-0.167066,-0.130330,0.008920,-0.135611,0.131534,-0.432293,-0.532403,-0.331450,0.111860,-0.575286,0.102923,0.125874,-0.041109,-0.020003,False,False,True,True
31,6,0.159759,0.166726,-0.283617,-0.417319,-0.134556,0.111328,-0.014933,0.244105,-0.054742,0.084686,0.062101,0.056417,-0.095201,-0.097186,False,False,True,True
17,20,0.166684,0.155071,-0.342459,-0.465938,-0.200821,0.135286,0.003761,0.258908,-0.091575,-0.000791,0.104396,0.096574,-0.183725,-0.202382,False,False,True,True
31,2,0.166169,0.063735,-0.329880,-0.431776,-0.219081,0.210415,0.093069,0.328218,-0.335038,0.059572,0.078350,0.085893,-0.097415,-0.109302,False,False,True,False
26,20,0.125468,0.166000,0.019824,-0.090974,0.139284,-0.221796,-0.334421,-0.091804,0.052486,-0.137817,0.027112,0.034533,-0.032982,-0.053077,False,False,False,True
22,16,0.140775,0.165719,-0.235816,-0.359461,-0.102928,-0.006683,-0.102203,0.092241,-0.124834,0.072786,0.081884,0.088475,-0.124637,-0.135560,False,False,True,True
17,9,-0.145209,-0.165705,0.061838,-0.067850,0.197292,0.202928,0.070858,0.323674,-0.198290,0.193958,0.030117,0.030065,0.050885,0.057360,False,False,True,True
25,22,-0.165485,0.075927,-0.013009,-0.156287,0.125921,0.182589,0.057191,0.295887,-0.010296,0.190154,0.000466,0.000481,0.000844,0.000844,False,False,True,False
15,0,0.164769,0.056743,-0.201175,-0.381763,-0.000236,-0.032095,-0.184511,0.104481,-0.237778,-0.159671,0.129614,0.112903,-0.276890,-0.220642,False,True,True,False
18,15,0.093925,0.164732,-0.291102,-0.417752,-0.160009,0.034625,-0.070062,0.136221,0.020878,-0.175020,0.076487,0.078841,-0.076461,-0.086402,False,False,False,True
13,8,0.164498,0.051651,0.004338,-0.117347,0.143396,-0.109316,-0.255259,0.033916,-0.120570,-0.226821,0.223268,0.209860,-0.249876,-0.355613,False,False,True,False
18,26,0.097264,0.163875,-0.405599,-0.533790,-0.260225,0.000031,-0.129487,0.122769,-0.114804,0.116802,0.088456,0.080365,-0.136369,-0.130882,False,False,False,True
30,1,0.152955,0.163522,-0.042186,-0.144724,0.069335,-0.122626,-0.261186,0.023591,0.199093,-0.362988,0.121005,0.124282,-0.198089,-0.168028,False,False,True,True
19,25,-0.107789,0.163251,-0.187566,-0.352836,-0.006435,-0.186275,-0.341309,-0.036979,0.159713,-0.212756,0.017136,0.016695,-0.005315,-0.004439,True,False,False,True
16,3,0.162854,0.095406,0.050421,-0.144507,0.239924,-0.235676,-0.355933,-0.103524,0.037074,-0.364865,0.238075,0.220006,-0.464807,-0.337932,False,False,True,False
25,14,0.148322,0.162710,0.556075,0.445396,0.639061,-0.435282,-0.608974,-0.240921,0.557591,-0.429518,0.228139,0.230493,-0.521119,0.258384,False,False,False,True
23,11,0.014799,0.162664,-0.250850,-0.368981,-0.131886,-0.052780,-0.181745,0.075734,-0.039653,-0.004969,0.021195,0.023040,-0.014767,-0.014219,False,False,False,True
25,18,0.124789,0.162589,-0.046914,-0.186933,0.096690,-0.216459,-0.354573,-0.073983,0.214783,-0.278673,0.142166,0.146148,-0.250883,-0.179116,False,False,False,True
7,26,-0.162470,-0.107700,-0.155535,-0.254875,-0.056437,-0.180763,-0.304379,-0.058605,-0.194335,-0.184014,0.054429,0.052683,-0.004282,0.003904,True,True,True,False
28,23,0.150106,0.162255,-0.090747,-0.201346,0.027945,-0.115700,-0.239017,0.014706,0.026131,-0.090300,0.115434,0.124290,-0.204592,-0.182744,False,False,True,True
28,21,0.161703,0.141415,-0.122127,-0.234151,-0.012264,0.089800,-0.002653,0.185029,-0.095697,-0.116514,0.059382,0.056311,-0.074397,-0.044181,False,False,True,True
30,13,-0.161676,-0.034264,0.088783,-0.064572,0.231026,-0.616456,-0.683065,-0.549983,0.328017,-0.609868,0.090678,0.117081,-0.008959,-0.104948,False,False,False,False
13,2,0.151383,0.161026,0.120653,-0.003719,0.238470,-0.222723,-0.349853,-0.098775,0.200008,-0.217349,0.161323,0.166097,-0.222800,-0.194459,False,False,True,True
7,25,-0.027348,-0.160962,0.233869,0.117781,0.340253,-0.133118,-0.269399,0.018711,-0.106407,0.186673,0.066256,0.057818,0.020139,0.022139,False,False,False,True
29,8,0.155531,0.160475,-0.350723,-0.438369,-0.269813,0.038410,-0.086508,0.162046,-0.113704,0.099297,0.100934,0.091207,-0.212260,-0.213412,False,False,True,True
18,11,0.106909,0.160401,-0.410082,-0.539492,-0.259360,-0.042547,-0.156760,0.065381,0.082540,-0.243096,0.178299,0.165826,-0.327692,-0.307963,False,False,True,True
23,20,0.160268,0.114127,0.323924,0.195355,0.444176,-0.263419,-0.388112,-0.132277,0.586799,-0.643981,0.070779,0.077105,-0.065098,-0.063955,False,False,True,True
13,17,0.115881,0.160131,-0.002218,-0.125414,0.118257,-0.203288,-0.295082,-0.114890,0.093401,-0.157268,0.113348,0.110911,-0.132423,-0.132183,False,False,True,True
23,27,-0.160017,0.134687,-0.201380,-0.345831,-0.056833,-0.302920,-0.427545,-0.173321,0.234472,-0.348177,0.116160,0.140603,-0.053933,-0.034747,True,False,True,True
13,20,0.124826,0.159596,-0.339027,-0.455254,-0.223096,-0.116213,-0.229577,0.000918,-0.191284,-0.031060,0.109432,0.088225,-0.254343,-0.183427,False,False,True,True
14,17,0.159487,0.044272,-0.005796,-0.170098,0.168425,-0.169922,-0.330442,-0.018528,-0.024701,-0.355819,0.056665,0.053432,-0.096994,-0.084048,False,False,True,False
13,4,0.159433,0.125950,0.199802,0.075325,0.309607,-0.326675,-0.441609,-0.207866,0.209134,-0.322004,0.090382,0.089913,-0.129102,-0.143395,False,False,True,True
16,5,0.084129,0.159111,-0.169701,-0.333335,-0.001237,-0.203694,-0.306042,-0.088565,0.046607,-0.222693,0.086438,0.081012,-0.122663,-0.102819,True,False,False,True
25,29,0.057568,0.158736,-0.218365,-0.376493,-0.031377,-0.150188,-0.284178,-0.021510,-0.091029,-0.022828,0.006688,0.006564,-0.007509,-0.007058,True,False,False,True
22,24,0.158527,0.116641,0.036502,-0.071889,0.131699,-0.024931,-0.112164,0.062841,-0.038927,-0.125305,0.190303,0.201893,-0.161756,-0.175593,False,False,True,True
28,17,-0.096407,0.158263,0.041480,-0.080202,0.151851,0.050248,-0.079351,0.174392,0.005488,0.092879,0.029037,0.031478,0.013941,0.026847,False,False,False,True
28,24,-0.158121,-0.085570,0.187872,0.046914,0.341812,-0.080728,-0.220756,0.052234,0.225213,-0.245953,0.045999,0.039381,0.064017,0.050320,False,False,True,False
21,12,0.037160,0.157880,-0.310049,-0.416554,-0.196818,-0.057611,-0.125521,0.013258,-0.065110,-0.067641,0.153295,0.169162,-0.136201,-0.156588,False,False,False,True
9,18,0.149277,0.157779,-0.152314,-0.291743,-0.000167,-0.073519,-0.237857,0.089498,-0.248718,0.026987,0.039701,0.038185,-0.062693,-0.066973,False,False,True,True
11,27,-0.157757,0.094010,-0.267168,-0.358064,-0.162272,-0.269863,-0.407932,-0.129458,-0.174699,-0.087148,0.116758,0.118874,-0.043021,-0.047263,True,False,True,False
7,13,-0.076807,0.157301,0.035706,-0.079492,0.150403,0.079444,-0.061703,0.214784,-0.027799,0.040407,0.056474,0.066506,0.045455,0.031421,False,False,False,True
26,23,0.157190,0.150840,-0.159690,-0.273415,-0.034909,-0.015703,-0.133488,0.097567,-0.085864,-0.006354,0.128664,0.129689,-0.211120,-0.190949,False,False,True,True
16,10,0.014031,0.157008,-0.248360,-0.364888,-0.129747,-0.244392,-0.323166,-0.167343,0.202259,-0.244771,0.214408,0.217990,-0.236555,-0.232716,True,False,False,True
13,21,-0.015684,0.156912,-0.123759,-0.259938,0.004636,-0.337825,-0.430060,-0.243032,0.142051,-0.317728,0.136569,0.112252,-0.130770,-0.074229,False,False,False,True
30,29,-0.046016,0.156042,0.599634,0.522747,0.670949,-0.255996,-0.421949,-0.074410,0.644627,-0.536398,0.082704,0.085451,-0.003646,0.144834,False,False,False,False
16,18,-0.020085,0.155741,-0.232844,-0.432285,-0.018936,-0.303116,-0.398216,-0.204077,0.123287,-0.360243,0.078248,0.074754,-0.085025,-0.063616,True,False,False,True
14,1,0.155486,0.139755,-0.236364,-0.397711,-0.058545,-0.142897,-0.248355,-0.036402,-0.087942,-0.122339,0.167054,0.153133,-0.423773,-0.390231,True,False,True,True
16,26,0.058237,0.155186,-0.001589,-0.163223,0.150640,-0.313110,-0.423637,-0.196736,0.319767,-0.362194,0.245607,0.261088,-0.308068,-0.218011,False,False,False,True
18,24,0.072190,0.153983,-0.334639,-0.454711,-0.204959,-0.178653,-0.280783,-0.079114,0.044766,-0.189983,0.106089,0.105589,-0.168126,-0.169344,True,False,False,True
27,5,-0.153661,-0.048195,0.436904,0.301751,0.561262,-0.630497,-0.719528,-0.533309,0.581413,-0.759695,0.108358,0.132399,0.001270,-0.016594,False,False,True,False
19,9,0.153482,0.115310,-0.115921,-0.281101,0.045609,-0.151546,-0.242188,-0.060964,0.111746,-0.293896,0.163297,0.193210,-0.363339,-0.340580,False,False,True,False
14,4,0.124707,0.153306,-0.347456,-0.462955,-0.231473,-0.012861,-0.149287,0.114868,-0.245968,0.034488,0.152855,0.152829,-0.247308,-0.287408,False,False,True,True
27,9,0.152766,0.098814,-0.180342,-0.276302,-0.082704,-0.031061,-0.159911,0.096924,-0.179313,0.040487,0.016201,0.016778,-0.025109,-0.028691,False,False,True,False
30,20,-0.152689,-0.144134,0.195162,0.090882,0.314813,0.155351,0.018086,0.280478,0.284460,-0.269992,0.079152,0.080907,0.177301,0.193456,True,False,True,True
15,19,0.025119,0.152422,-0.288516,-0.489870,-0.066694,-0.145907,-0.272916,-0.013538,-0.178881,-0.101237,0.010115,0.009682,-0.011590,-0.008658,True,False,False,True
12,14,0.127910,0.152390,-0.295440,-0.420705,-0.166213,-0.213178,-0.329518,-0.098724,-0.157593,-0.139892,0.079818,0.087864,-0.183275,-0.221733,True,True,True,True
31,25,0.141936,0.151523,-0.363879,-0.443515,-0.285071,0.126724,0.002797,0.248133,-0.258743,0.132545,0.006975,0.007335,-0.008862,-0.012033,False,False,True,True
17,3,0.118616,0.151290,-0.117646,-0.270483,0.050836,-0.235272,-0.371581,-0.094340,0.102534,-0.252489,0.126478,0.129820,-0.238104,-0.201077,False,False,True,True
