layer,head,alloc_imp,alloc_imp_lo,alloc_imp_hi,track_imp_r,track_imp_lo,track_imp_hi,track_imp_nullp,surv_imp,alloc_blk,alloc_blk_lo,alloc_blk_hi,track_blk_r,track_blk_lo,track_blk_hi,track_blk_nullp,surv_blk
9,30,-0.005525,-0.007353,-0.003640,0.221220,0.123409,0.315775,0.000000,True,-0.007095,-0.009271,-0.004848,0.160313,0.072072,0.246249,0.000000,True
2,4,-0.004720,-0.005107,-0.004335,0.171978,0.076268,0.262824,0.000000,True,-0.004286,-0.004900,-0.003641,0.221179,0.123947,0.315633,0.000000,True
5,29,-0.002408,-0.003745,-0.001153,0.191958,0.097744,0.280764,0.000000,True,-0.004608,-0.005650,-0.003679,0.221149,0.124857,0.314545,0.000000,True
10,19,0.006531,0.001771,0.011259,-0.093466,-0.172689,-0.015022,0.013000,False,0.007065,0.001102,0.012759,-0.220895,-0.307075,-0.133663,0.000000,True
5,30,-0.002420,-0.003404,-0.001416,0.146579,0.048872,0.240116,0.000000,True,-0.004274,-0.005373,-0.003133,0.220221,0.123628,0.314696,0.000000,True
1,31,0.001510,0.001176,0.001851,0.186030,0.087422,0.279484,0.000000,True,0.001517,0.001178,0.001864,0.220198,0.122844,0.314141,0.000000,True
15,6,0.000393,-0.000165,0.000929,0.219360,0.127087,0.305373,0.000000,True,0.001978,0.000956,0.002959,0.200917,0.108960,0.290224,0.000000,True
5,27,0.004084,0.002847,0.005441,0.219338,0.117683,0.315010,0.000000,True,0.002554,0.001348,0.003950,0.195172,0.098858,0.287228,0.000000,True
5,4,-0.003319,-0.004775,-0.001943,0.044280,-0.039140,0.122245,0.209000,False,-0.004966,-0.006581,-0.003350,0.219297,0.118376,0.319096,0.000000,True
2,24,-0.008238,-0.009387,-0.007062,0.186139,0.099317,0.271302,0.000000,True,-0.006455,-0.007494,-0.005393,0.219011,0.124478,0.313230,0.000000,True
26,21,-0.013794,-0.017938,-0.010094,0.218645,0.135509,0.308529,0.000000,True,-0.007313,-0.011609,-0.003078,0.204979,0.122074,0.287170,0.000000,True
2,11,-0.000507,-0.000651,-0.000365,0.206716,0.112286,0.295461,0.000000,True,-0.000144,-0.000414,0.000145,0.218616,0.123648,0.308833,0.000000,True
4,16,0.001165,0.000879,0.001480,-0.218514,-0.318078,-0.112028,0.000000,True,-0.003645,-0.005133,-0.002215,0.056798,-0.022330,0.133833,0.099000,False
2,12,-0.000612,-0.000781,-0.000450,0.022075,-0.057014,0.096012,0.486000,False,-0.000010,-0.000209,0.000187,0.218137,0.118639,0.315079,0.000000,True
14,18,-0.006671,-0.011981,-0.001443,-0.004238,-0.084428,0.076897,0.864000,False,-0.009030,-0.014867,-0.003242,0.217739,0.123335,0.307706,0.000000,True
7,14,0.005840,0.004070,0.007703,0.209386,0.122447,0.292467,0.000000,True,0.005747,0.003860,0.007754,0.217602,0.125796,0.305320,0.000000,True
15,5,-0.008040,-0.011847,-0.004438,0.158149,0.080845,0.236473,0.000000,True,-0.012233,-0.017409,-0.006820,0.217183,0.129356,0.300487,0.000000,True
12,17,0.000372,-0.000267,0.001009,0.217118,0.123834,0.307650,0.000000,True,-0.001093,-0.002335,0.000167,0.214322,0.115815,0.319582,0.000000,True
31,16,0.001256,0.000467,0.002165,-0.067736,-0.177398,-0.019844,0.054000,False,0.001693,0.000803,0.002571,-0.216688,-0.327268,-0.126380,0.000000,True
20,18,0.000321,0.000103,0.000529,-0.192222,-0.256127,-0.132563,0.000000,True,-0.000121,-0.000902,0.000654,-0.216230,-0.317496,-0.112279,0.000000,True
6,1,0.000541,-0.000123,0.001194,0.150395,0.055247,0.241974,0.000000,True,-0.002374,-0.003112,-0.001685,0.215970,0.120215,0.309162,0.000000,True
4,20,0.000754,0.000120,0.001314,-0.215629,-0.280877,-0.157834,0.000000,True,-0.000426,-0.001122,0.000184,-0.213073,-0.295482,-0.128476,0.000000,True
29,14,-0.000748,-0.000880,-0.000615,0.215223,0.166768,0.263883,0.000000,True,-0.001737,-0.002311,-0.001213,-0.208178,-0.316313,-0.122154,0.000000,True
7,3,0.002510,0.001889,0.003129,-0.135787,-0.213674,-0.060941,0.000000,True,0.001539,0.000327,0.002742,-0.214920,-0.316044,-0.111190,0.000000,True
12,12,0.000475,0.000310,0.000642,0.214457,0.129952,0.300949,0.000000,True,0.000939,0.000609,0.001234,0.210848,0.118533,0.303146,0.000000,True
14,25,0.004340,0.000917,0.008176,0.085640,-0.012655,0.183682,0.005000,False,-0.002650,-0.008018,0.003157,-0.214193,-0.325601,-0.098674,0.000000,True
1,26,-0.000136,-0.000152,-0.000121,0.213975,0.120288,0.300188,0.000000,True,-0.000120,-0.000135,-0.000105,0.036861,-0.056383,0.136269,0.288000,False
3,18,0.000001,-0.000009,0.000010,0.213845,0.128307,0.298254,0.000000,True,-0.000003,-0.000012,0.000007,-0.060404,-0.116590,0.003070,0.068000,False
26,18,-0.006123,-0.007292,-0.005126,-0.071300,-0.188055,0.030711,0.031000,False,-0.009749,-0.011743,-0.007901,-0.213704,-0.301506,-0.122505,0.000000,True
8,6,-0.003957,-0.004825,-0.003188,0.196464,0.113296,0.278032,0.000000,True,-0.005008,-0.006540,-0.003582,0.213488,0.125522,0.300331,0.000000,True
21,10,0.000458,0.000209,0.000694,0.208493,0.137518,0.289296,0.000000,True,0.000391,-0.000170,0.000982,0.213461,0.135912,0.282944,0.000000,True
17,4,-0.015343,-0.021513,-0.010175,0.113412,0.038158,0.194837,0.000000,True,-0.005255,-0.011905,0.000648,0.213216,0.124018,0.300283,0.000000,True
23,16,-0.000351,-0.000535,-0.000197,0.213143,0.130102,0.311408,0.000000,True,-0.000331,-0.000718,0.000012,0.129642,0.059805,0.191609,0.000000,True
13,10,0.006810,0.003728,0.009771,0.174713,0.091889,0.254313,0.000000,True,0.004530,-0.000286,0.009250,0.212959,0.125918,0.298598,0.000000,True
26,7,0.015349,0.010795,0.019904,-0.078981,-0.136153,-0.020352,0.063000,False,0.008359,0.004377,0.012612,-0.212781,-0.305237,-0.118361,0.000000,True
12,26,0.003497,-0.001071,0.008643,0.210318,0.104337,0.313489,0.000000,True,0.007039,0.001294,0.013408,0.212670,0.118053,0.307926,0.000000,True
10,1,-0.036279,-0.047761,-0.025719,0.212576,0.121041,0.302097,0.000000,True,-0.042027,-0.054720,-0.030012,0.191310,0.111445,0.274260,0.000000,True
12,2,-0.001303,-0.003683,0.000973,0.202613,0.117211,0.285361,0.000000,True,-0.004631,-0.007716,-0.001710,0.212380,0.119844,0.303962,0.000000,True
26,22,0.001683,0.000589,0.002803,0.211523,0.127918,0.297193,0.000000,True,0.000107,-0.001161,0.001391,0.191346,0.103257,0.276881,0.000000,True
21,6,-0.000344,-0.000702,-0.000007,0.211469,0.118979,0.301969,0.000000,True,0.000261,-0.000589,0.001025,0.186790,0.100038,0.266977,0.000000,True
8,3,0.004266,0.003150,0.005329,-0.211404,-0.289339,-0.135958,0.000000,True,0.005186,0.003444,0.006969,-0.203352,-0.283922,-0.121135,0.000000,True
1,18,-0.000018,-0.000024,-0.000012,0.211325,0.125188,0.303230,0.000000,True,-0.000020,-0.000027,-0.000014,0.091944,0.013047,0.166161,0.005000,False
19,24,-0.001809,-0.002319,-0.001338,0.211299,0.145469,0.276734,0.000000,True,-0.001735,-0.002366,-0.001159,-0.167024,-0.274243,-0.059793,0.000000,True
14,15,0.011487,0.009162,0.013856,0.210994,0.127524,0.290340,0.000000,True,0.006257,0.002905,0.009622,0.177705,0.085934,0.262830,0.000000,True
3,25,0.000973,0.000709,0.001274,0.149408,0.059649,0.231637,0.000000,True,-0.001664,-0.001839,-0.001490,-0.210214,-0.308536,-0.110516,0.000000,True
17,11,-0.000821,-0.001155,-0.000526,0.210208,0.138498,0.287744,0.000000,True,-0.001028,-0.001498,-0.000590,0.193783,0.110631,0.271468,0.000000,True
8,9,0.002084,0.000508,0.003599,-0.160808,-0.241994,-0.082505,0.000000,True,-0.000087,-0.002046,0.001886,-0.210041,-0.294160,-0.123171,0.000000,True
12,5,0.007624,0.003713,0.011696,0.209813,0.115102,0.304501,0.000000,True,0.009399,0.003444,0.015618,0.167442,0.075554,0.258211,0.000000,True
31,5,0.000039,-0.000090,0.000171,0.209377,0.122168,0.297749,0.000000,True,-0.000642,-0.000901,-0.000388,-0.012921,-0.090586,0.062645,0.702000,False
6,28,0.000482,0.000134,0.000815,-0.171303,-0.238867,-0.111648,0.000000,True,0.000925,0.000312,0.001529,-0.209127,-0.288931,-0.130837,0.000000,True
15,20,0.009734,0.005624,0.013997,0.209034,0.119964,0.298127,0.000000,True,0.010158,0.006693,0.013499,0.150422,0.062714,0.234415,0.000000,True
21,0,-0.007359,-0.011837,-0.003261,0.208976,0.123998,0.291804,0.000000,True,-0.001177,-0.006901,0.004298,0.205179,0.118025,0.288245,0.000000,True
7,29,0.000409,-0.003272,0.003936,0.208925,0.121599,0.293296,0.000000,True,-0.002493,-0.005309,0.000303,0.208049,0.114128,0.299924,0.000000,True
24,9,-0.000099,-0.000196,-0.000015,0.134874,0.063095,0.211132,0.000000,True,-0.000468,-0.000694,-0.000249,-0.208924,-0.306666,-0.124161,0.000000,True
28,31,-0.013387,-0.018246,-0.008909,0.163701,0.076601,0.260519,0.000000,True,-0.008249,-0.013431,-0.003523,0.208737,0.117665,0.302310,0.000000,True
14,31,-0.007515,-0.009963,-0.005265,0.095804,0.025314,0.165562,0.007000,False,-0.017437,-0.024626,-0.010076,0.208733,0.127849,0.285999,0.000000,True
5,2,-0.002911,-0.003553,-0.002296,0.153541,0.057314,0.245621,0.000000,True,-0.004638,-0.005181,-0.004115,0.208587,0.110246,0.303791,0.000000,True
6,26,0.000154,-0.000007,0.000313,-0.144461,-0.243120,-0.039920,0.000000,True,0.001434,0.000724,0.002164,-0.208147,-0.301997,-0.113391,0.000000,True
27,10,-0.010378,-0.014319,-0.007141,0.172680,0.093216,0.269471,0.000000,True,-0.007885,-0.012034,-0.004093,0.208082,0.127230,0.284290,0.000000,True
15,11,-0.016458,-0.022232,-0.010803,0.116254,0.030435,0.200647,0.001000,False,-0.020271,-0.026826,-0.013755,0.207999,0.122545,0.290693,0.000000,True
23,30,-0.000926,-0.001153,-0.000705,0.192193,0.116717,0.271516,0.000000,True,-0.001852,-0.002244,-0.001444,0.207881,0.129431,0.284902,0.000000,True
28,10,-0.004060,-0.006901,-0.001480,0.178565,0.105662,0.257675,0.000000,True,-0.000912,-0.007599,0.005328,0.207462,0.126350,0.285379,0.000000,True
26,11,0.000980,0.000711,0.001264,0.207425,0.113154,0.304412,0.000000,True,-0.000931,-0.001407,-0.000467,0.155196,0.091252,0.222273,0.000000,True
29,31,-0.001651,-0.003942,0.000824,0.207142,0.127866,0.292099,0.000000,True,0.002789,-0.006029,0.010114,0.194318,0.105236,0.281238,0.000000,True
5,11,-0.001637,-0.003052,-0.000296,-0.207112,-0.287700,-0.132721,0.000000,True,-0.004054,-0.005807,-0.002321,-0.196362,-0.282658,-0.109017,0.000000,True
2,29,-0.002647,-0.002921,-0.002355,0.147156,0.046147,0.250160,0.000000,True,-0.002021,-0.002341,-0.001674,0.207078,0.106775,0.304997,0.000000,True
18,10,0.002176,0.001335,0.002951,0.206868,0.131951,0.279463,0.000000,True,0.002100,0.000226,0.003967,0.072784,-0.005596,0.145751,0.023000,False
13,14,-0.008697,-0.012620,-0.004665,0.206845,0.127949,0.281638,0.000000,True,-0.023673,-0.030682,-0.016535,0.140019,0.069750,0.208541,0.000000,True
21,22,0.003108,0.000947,0.005835,-0.134421,-0.213595,-0.068960,0.000000,True,0.000760,-0.002362,0.004345,-0.206355,-0.303352,-0.105813,0.000000,True
14,7,-0.001000,-0.004418,0.002579,0.206037,0.109623,0.296814,0.000000,True,-0.003359,-0.007777,0.001129,0.196989,0.097364,0.291243,0.000000,True
23,2,0.000701,0.000358,0.001082,0.205837,0.134998,0.279069,0.000000,True,0.000584,-0.000059,0.001276,-0.073731,-0.165639,0.015754,0.072000,False
3,7,0.000100,0.000062,0.000145,0.205658,0.115983,0.299672,0.000000,True,0.000128,0.000077,0.000184,0.177463,0.083919,0.272674,0.000000,True
12,6,-0.002657,-0.005990,0.000735,0.205399,0.113632,0.295324,0.000000,True,-0.010804,-0.014124,-0.007537,0.172334,0.085405,0.260322,0.000000,True
12,4,-0.000636,-0.005314,0.004041,0.205376,0.114535,0.296394,0.000000,True,-0.000454,-0.005263,0.004211,0.160269,0.072366,0.247096,0.000000,True
6,30,-0.001358,-0.002241,-0.000477,0.158336,0.061942,0.251681,0.000000,True,-0.002394,-0.003372,-0.001435,0.205288,0.113490,0.295253,0.000000,True
20,16,0.002410,0.001557,0.003292,0.002198,-0.052841,0.063283,0.954000,False,-0.000995,-0.002337,0.000437,-0.205017,-0.300973,-0.109641,0.000000,True
30,24,-0.031101,-0.037755,-0.025112,0.132557,0.045969,0.221991,0.000000,True,-0.016450,-0.024655,-0.008779,0.204935,0.129237,0.279663,0.000000,True
2,25,-0.000594,-0.000748,-0.000448,-0.062148,-0.138335,0.018534,0.046000,False,0.000701,0.000436,0.000958,-0.204667,-0.294387,-0.112902,0.000000,True
8,27,0.007588,0.006259,0.008984,0.155036,0.066962,0.243009,0.000000,True,0.005665,0.004147,0.007196,-0.204405,-0.269744,-0.143850,0.000000,True
2,8,-0.000368,-0.000414,-0.000319,0.198344,0.107895,0.285044,0.000000,True,-0.000215,-0.000280,-0.000146,0.203896,0.114702,0.289568,0.000000,True
29,0,-0.000509,-0.000646,-0.000372,0.115599,0.031069,0.204489,0.001000,False,-0.000536,-0.000946,-0.000172,-0.203738,-0.270677,-0.138958,0.000000,True
12,24,0.006490,0.002267,0.010888,0.203719,0.107854,0.295178,0.000000,True,0.006473,0.002484,0.010405,0.192292,0.097312,0.288781,0.000000,True
13,1,-0.005470,-0.010245,-0.000722,0.064843,0.000768,0.127626,0.057000,False,-0.011891,-0.018244,-0.005349,0.203396,0.122675,0.282346,0.000000,True
4,12,0.000067,0.000048,0.000088,0.203099,0.106661,0.299441,0.000000,True,0.000066,0.000046,0.000088,-0.096651,-0.167293,-0.028262,0.016000,False
20,20,0.018489,0.014370,0.022716,-0.202988,-0.255982,-0.152492,0.000000,True,0.018978,0.015094,0.023058,-0.142622,-0.186957,-0.096036,0.000000,True
30,10,-0.000622,-0.002323,0.001050,0.202762,0.110296,0.298497,0.000000,True,0.001456,-0.000814,0.003626,0.172915,0.085212,0.260797,0.000000,True
29,25,-0.000464,-0.001154,0.000057,0.093215,0.024141,0.154515,0.007000,False,-0.000092,-0.000934,0.000631,0.202301,0.124712,0.276767,0.000000,True
5,1,0.003828,0.000796,0.006767,-0.186989,-0.254794,-0.118138,0.000000,True,0.002318,-0.000998,0.005461,-0.201880,-0.259514,-0.148111,0.000000,True
25,20,0.000017,0.000011,0.000022,0.098765,0.051807,0.153910,0.006000,False,0.000015,0.000002,0.000026,-0.201814,-0.289355,-0.106670,0.000000,True
23,13,-0.030905,-0.036585,-0.024936,0.201739,0.108214,0.307600,0.000000,True,-0.031610,-0.038306,-0.024575,0.171305,0.083767,0.261399,0.000000,True
12,31,0.005936,0.002428,0.009558,0.193912,0.100755,0.286326,0.000000,True,0.003300,-0.000523,0.007014,0.201092,0.105244,0.296558,0.000000,True
26,19,-0.007571,-0.011979,-0.003232,0.124630,0.031842,0.210431,0.000000,True,0.002816,-0.005397,0.010257,0.200875,0.119077,0.281553,0.000000,True
8,15,-0.004983,-0.009689,-0.000642,0.200807,0.100756,0.298094,0.000000,True,-0.010299,-0.015062,-0.005812,0.180604,0.089598,0.270353,0.000000,True
1,28,0.001770,0.000198,0.003423,0.199215,0.093524,0.295907,0.000000,True,0.002002,0.000642,0.003408,0.200749,0.104546,0.292715,0.000000,True
12,3,-0.000558,-0.002035,0.000791,0.200570,0.117313,0.281536,0.000000,True,-0.001646,-0.003309,-0.000024,0.191315,0.105472,0.273993,0.000000,True
1,7,-0.001244,-0.001727,-0.000732,0.199953,0.101875,0.288654,0.000000,True,-0.000271,-0.000813,0.000308,0.192074,0.097891,0.283555,0.000000,True
23,15,-0.000324,-0.000830,0.000183,0.199878,0.133525,0.272527,0.000000,True,-0.000058,-0.000665,0.000510,0.177616,0.109324,0.246919,0.000000,True
14,13,-0.003828,-0.008871,0.000707,0.189295,0.118405,0.261512,0.000000,True,-0.011536,-0.020623,-0.002800,0.199837,0.114450,0.281796,0.000000,True
26,24,-0.000811,-0.000994,-0.000648,0.199783,0.117552,0.285763,0.000000,True,-0.002437,-0.002824,-0.002063,-0.074651,-0.143960,-0.007430,0.040000,False
14,5,-0.010987,-0.015043,-0.007046,0.163173,0.093720,0.232309,0.000000,True,-0.007479,-0.013850,-0.001657,0.199745,0.116729,0.277797,0.000000,True
6,20,0.003757,0.001810,0.005555,-0.054031,-0.141882,0.036881,0.133000,False,0.000418,-0.001530,0.002352,-0.199293,-0.272080,-0.126116,0.000000,True
22,17,-0.002313,-0.003225,-0.001481,0.199255,0.120865,0.273685,0.000000,True,0.000118,-0.001575,0.001697,0.163065,0.072992,0.243884,0.000000,True
2,23,-0.000290,-0.000377,-0.000211,-0.025065,-0.103867,0.048784,0.485000,False,-0.000142,-0.000270,-0.000025,-0.198583,-0.291055,-0.101340,0.000000,True
26,10,0.002675,0.001362,0.003981,0.198205,0.115110,0.287905,0.000000,True,0.002629,0.000610,0.004650,0.112522,0.052881,0.172223,0.000000,True
4,3,-0.000774,-0.002450,0.000740,0.164993,0.062197,0.262778,0.000000,True,-0.000248,-0.001984,0.001378,0.198032,0.100922,0.292440,0.000000,True
10,25,0.009360,0.003555,0.015275,0.197618,0.107310,0.285713,0.000000,True,0.012290,0.004534,0.020192,0.073202,-0.001279,0.147048,0.045000,False
25,2,0.002858,0.002258,0.003507,-0.106213,-0.177328,-0.035389,0.000000,True,-0.013936,-0.016169,-0.011711,-0.197541,-0.296133,-0.094117,0.000000,True
14,3,-0.012719,-0.017013,-0.008500,0.190694,0.121268,0.261259,0.000000,True,-0.020293,-0.027461,-0.013186,0.196731,0.109613,0.279891,0.000000,True
3,13,0.000580,0.000273,0.000926,0.157397,0.068623,0.249268,0.000000,True,0.000325,0.000120,0.000550,0.196572,0.137243,0.257701,0.000000,True
9,29,-0.010139,-0.022566,-0.000880,0.196506,0.097394,0.293952,0.000000,True,-0.010926,-0.024035,-0.000531,0.017699,-0.084256,0.127451,0.639000,False
31,15,-0.000603,-0.001182,-0.000101,0.196107,0.114666,0.292675,0.000000,True,-0.000386,-0.001160,0.000365,0.171555,0.084154,0.267331,0.000000,True
3,27,0.000887,0.000553,0.001241,-0.163259,-0.237507,-0.094788,0.000000,True,0.000287,-0.000019,0.000619,-0.195972,-0.288594,-0.105902,0.000000,True
28,5,-0.000764,-0.001268,-0.000382,0.195743,0.112525,0.307652,0.000000,True,-0.000573,-0.001194,-0.000101,0.145213,0.061537,0.236489,0.000000,True
13,30,0.001792,-0.000227,0.003825,0.098917,0.016783,0.178703,0.001000,False,0.002264,-0.001667,0.006138,0.195496,0.107535,0.282320,0.000000,True
27,29,-0.000057,-0.000160,0.000038,0.195281,0.113253,0.285583,0.000000,True,-0.000046,-0.000220,0.000124,0.139060,0.059094,0.218102,0.000000,True
22,18,-0.003839,-0.005329,-0.002378,0.194713,0.111292,0.274857,0.000000,True,-0.007402,-0.009932,-0.004862,0.090802,-0.001917,0.178167,0.008000,False
25,24,0.001936,0.001435,0.002436,0.194457,0.132898,0.261621,0.000000,True,0.002490,0.001773,0.003206,0.157805,0.094110,0.219336,0.000000,True
18,19,0.003810,0.002563,0.005286,-0.105633,-0.177670,-0.026367,0.010000,False,0.002078,0.000747,0.003613,-0.193996,-0.289276,-0.097893,0.000000,True
10,15,-0.003549,-0.005476,-0.001719,0.193951,0.106545,0.283242,0.000000,True,-0.007227,-0.009155,-0.005284,0.184001,0.091262,0.275626,0.000000,True
27,8,-0.007462,-0.010730,-0.004333,0.193906,0.119216,0.281064,0.000000,True,0.000518,-0.004121,0.005726,0.163879,0.082175,0.243047,0.000000,True
29,22,0.058794,0.050278,0.067230,0.039211,-0.029729,0.119463,0.447000,False,0.068024,0.058679,0.077376,-0.193607,-0.271182,-0.114874,0.000000,True
22,26,0.001239,0.000942,0.001524,0.110452,0.037838,0.190094,0.006000,False,-0.004088,-0.005201,-0.003035,-0.193542,-0.305065,-0.076668,0.000000,True
15,21,-0.009041,-0.015486,-0.002976,0.102778,0.028704,0.178913,0.005000,False,-0.007831,-0.014105,-0.002000,0.193313,0.107608,0.277061,0.000000,True
17,12,0.006550,0.004745,0.008312,0.193213,0.109645,0.279259,0.000000,True,0.011030,0.008425,0.013499,0.055120,-0.025897,0.131987,0.139000,False
16,4,-0.014082,-0.017169,-0.010718,0.193160,0.106446,0.276869,0.000000,True,-0.013372,-0.017610,-0.009119,0.190614,0.101856,0.275150,0.000000,True
28,28,0.002483,0.001895,0.003085,-0.032895,-0.081377,0.017238,0.672000,False,-0.001564,-0.002842,-0.000259,-0.193012,-0.288304,-0.098919,0.000000,True
12,11,0.017301,0.013143,0.021760,0.184541,0.100162,0.270047,0.000000,True,0.016323,0.011340,0.021779,0.192977,0.105722,0.280117,0.000000,True
8,25,0.008674,0.006930,0.010478,0.192912,0.112257,0.271592,0.000000,True,0.003325,0.000335,0.006303,0.110527,0.028823,0.190430,0.000000,True
7,16,0.018099,0.013118,0.023610,0.192790,0.058081,0.315468,0.000000,True,0.020792,0.015952,0.026130,-0.064881,-0.142251,0.015870,0.078000,False
10,13,0.007691,0.002160,0.013140,-0.192732,-0.276593,-0.106401,0.000000,True,0.008769,0.002747,0.014616,-0.181584,-0.277318,-0.083947,0.000000,True
12,7,0.012689,0.009856,0.015450,0.192632,0.093065,0.287944,0.000000,True,0.010183,0.007033,0.013271,0.153919,0.066572,0.238032,0.000000,True
9,21,0.002006,0.000926,0.003094,0.192239,0.106603,0.275792,0.000000,True,-0.001128,-0.003322,0.000776,0.021539,-0.074315,0.110920,0.532000,False
27,22,-0.005691,-0.011776,0.000056,-0.109894,-0.194169,-0.033686,0.019000,False,-0.008149,-0.014803,-0.001825,-0.192186,-0.339858,-0.049256,0.000000,True
10,30,-0.007478,-0.011259,-0.003836,0.185655,0.100923,0.271816,0.000000,True,-0.010109,-0.013899,-0.006526,0.191587,0.102269,0.279019,0.000000,True
20,6,-0.000999,-0.001389,-0.000585,-0.153412,-0.230375,-0.078156,0.000000,True,-0.003829,-0.005076,-0.002660,-0.191119,-0.280411,-0.098089,0.000000,True
23,24,0.023443,0.019762,0.027221,-0.014937,-0.089181,0.061815,0.960000,False,0.020453,0.017013,0.023938,-0.190505,-0.261366,-0.120536,0.000000,True
17,8,-0.012521,-0.016882,-0.008713,-0.132676,-0.198193,-0.065117,0.000000,True,-0.014663,-0.019585,-0.010132,-0.190038,-0.272018,-0.104144,0.000000,True
16,17,-0.007738,-0.010881,-0.004451,0.189859,0.103860,0.281693,0.000000,True,-0.008825,-0.012193,-0.005393,0.175060,0.085054,0.263478,0.000000,True
6,22,0.003927,0.000655,0.006870,0.169177,0.076079,0.256306,0.000000,True,-0.003048,-0.005991,-0.000239,0.189711,0.094808,0.280220,0.000000,True
22,31,0.000449,-0.002731,0.003256,-0.020766,-0.103123,0.051608,0.582000,False,0.001560,-0.002386,0.005489,-0.188773,-0.300183,-0.080108,0.000000,True
9,4,0.002257,0.001695,0.002835,-0.148463,-0.238905,-0.055924,0.000000,True,-0.000240,-0.001318,0.000833,-0.188671,-0.279875,-0.094157,0.000000,True
29,30,-0.001170,-0.002982,0.000548,0.138013,0.055926,0.215993,0.000000,True,0.010713,0.006198,0.015027,0.188411,0.093352,0.278793,0.000000,True
28,20,-0.025360,-0.032991,-0.018435,0.188407,0.111052,0.269406,0.000000,True,-0.017277,-0.025962,-0.009063,0.184388,0.104741,0.257889,0.000000,True
13,25,-0.005477,-0.008136,-0.002809,0.143342,0.059422,0.232599,0.000000,True,-0.007724,-0.010394,-0.005027,0.188260,0.095765,0.281845,0.000000,True
23,17,-0.004389,-0.005843,-0.003076,0.188177,0.109354,0.271850,0.000000,True,-0.005316,-0.007515,-0.003258,0.159754,0.071592,0.243924,0.000000,True
14,12,0.010012,0.002501,0.016857,0.175427,0.092366,0.258740,0.000000,True,0.003724,-0.004996,0.011997,0.187921,0.100741,0.272504,0.000000,True
8,19,0.005415,0.002241,0.008441,0.187826,0.092913,0.279179,0.000000,True,0.003884,0.000399,0.007311,-0.045634,-0.131469,0.046969,0.253000,False
25,19,-0.000712,-0.000892,-0.000533,0.187451,0.107728,0.265010,0.000000,True,-0.002152,-0.002654,-0.001676,0.029215,-0.043145,0.109860,0.495000,False
17,7,-0.011403,-0.014643,-0.008137,0.161525,0.091153,0.231849,0.000000,True,0.004222,-0.000670,0.009126,0.187396,0.096164,0.272128,0.000000,True
5,9,-0.000817,-0.001197,-0.000433,-0.147017,-0.255450,-0.051230,0.000000,True,-0.001936,-0.002449,-0.001429,-0.187124,-0.281433,-0.093263,0.000000,True
9,25,0.002717,0.002097,0.003319,-0.162705,-0.227395,-0.102971,0.000000,True,0.005611,0.004396,0.006768,-0.187103,-0.272187,-0.101514,0.000000,True
14,30,0.002506,-0.000163,0.004913,0.097263,0.008873,0.184070,0.002000,False,0.002340,-0.002655,0.007011,0.187076,0.103035,0.266445,0.000000,True
9,7,0.000623,0.000252,0.001001,0.087212,0.006599,0.173566,0.017000,False,0.000112,-0.000569,0.000808,-0.187043,-0.282273,-0.086848,0.000000,True
31,24,0.000403,0.000043,0.000762,0.186925,0.119374,0.263406,0.000000,True,0.001162,0.000254,0.002100,0.162084,0.076980,0.243719,0.000000,True
29,10,-0.001783,-0.003553,-0.000095,0.186878,0.098206,0.272744,0.000000,True,0.000444,-0.001739,0.002394,0.075664,0.005304,0.144822,0.026000,False
8,8,-0.000125,-0.003153,0.002695,-0.119859,-0.208717,-0.027232,0.002000,False,-0.000480,-0.004794,0.003750,-0.186802,-0.251832,-0.123726,0.000000,True
13,13,-0.003380,-0.007096,0.000196,0.164066,0.079673,0.241562,0.000000,True,-0.006858,-0.012905,-0.000757,0.186437,0.101626,0.267642,0.000000,True
4,8,0.004600,0.003993,0.005208,0.186375,0.092348,0.288548,0.000000,True,0.004126,0.003508,0.004724,-0.172251,-0.253992,-0.083486,0.000000,True
15,9,0.001935,0.000394,0.003384,0.186123,0.098106,0.275092,0.000000,True,0.000102,-0.001333,0.001480,0.147260,0.060974,0.231218,0.000000,True
15,25,-0.011491,-0.017631,-0.005997,0.185482,0.111620,0.258370,0.000000,True,-0.022398,-0.030725,-0.014710,0.075530,0.007151,0.140412,0.030000,False
11,1,0.005383,0.003120,0.007786,0.185178,0.092709,0.269867,0.000000,True,0.002839,-0.000168,0.006046,-0.167377,-0.238664,-0.094692,0.000000,True
16,22,-0.007770,-0.009605,-0.006141,0.134680,0.039377,0.237258,0.000000,True,-0.009110,-0.011146,-0.007162,0.185169,0.084242,0.286265,0.000000,True
6,25,0.000168,0.000123,0.000217,-0.185107,-0.280154,-0.091600,0.000000,True,0.000336,0.000230,0.000444,-0.173726,-0.261204,-0.083190,0.000000,True
25,13,-0.002587,-0.004222,-0.001034,-0.085693,-0.148128,-0.027298,0.012000,False,-0.004949,-0.006963,-0.002832,-0.185062,-0.260226,-0.115846,0.000000,True
21,23,0.004111,0.002573,0.005700,0.011949,-0.060725,0.090901,0.692000,False,-0.000782,-0.003374,0.002000,-0.184661,-0.286376,-0.075543,0.000000,True
6,2,-0.000385,-0.000791,-0.000012,-0.064776,-0.149584,0.006821,0.032000,False,0.000050,-0.000450,0.000554,-0.184402,-0.278292,-0.088066,0.000000,True
13,23,-0.001681,-0.008975,0.006319,0.184020,0.076106,0.282821,0.000000,True,-0.007442,-0.016234,0.002579,0.136877,0.037860,0.230605,0.000000,True
